date,actual,predicted,error,drift_detected,status
2022-07-20,43789.8,39441.2,4348.6,True,RETRAINED
2022-07-21,45162.1,40424.6,4737.6,True,RETRAINED
2022-07-22,43788.3,41284.7,2503.6,False,OK
2022-07-23,42763.8,39696.2,3067.6,True,RETRAINED
2022-07-24,42824.9,38040.6,4784.4,True,RETRAINED
2022-07-25,44191.7,40478.0,3713.8,True,RETRAINED
2022-07-26,37316.1,40826.4,3510.3,True,RETRAINED
2022-07-27,38930.6,35823.4,3107.2,True,RETRAINED
2022-07-28,42406.9,37273.4,5133.5,True,RETRAINED
2022-07-29,39118.6,39574.8,456.2,False,OK
2022-07-30,36478.3,34310.2,2168.2,False,OK
2022-07-31,34311.8,36752.7,2440.9,False,OK
2022-08-01,36371.1,37912.3,1541.2,False,OK
2022-08-02,40688.5,38440.8,2247.7,False,OK
2022-08-03,41074.5,39790.1,1284.4,False,OK
2022-08-04,43482.8,39871.1,3611.7,True,RETRAINED
2022-08-05,41002.1,40025.8,976.2,False,OK
2022-08-06,39116.9,36272.0,2844.9,False,OK
2022-08-07,41078.9,35210.8,5868.1,True,RETRAINED
2022-08-08,45235.2,40549.9,4685.3,True,RETRAINED
2022-08-09,46823.0,41691.0,5132.0,True,RETRAINED
2022-08-10,42677.7,42694.7,16.9,False,OK
2022-08-11,39470.8,39602.0,131.2,False,OK
2022-08-12,35628.7,37104.8,1476.1,False,OK
2022-08-13,30476.1,33551.7,3075.6,True,RETRAINED
2022-08-14,30811.3,31430.2,618.9,False,OK
2022-08-15,32366.1,34899.6,2533.4,False,OK
2022-08-16,32983.7,33626.1,642.3,False,OK
2022-08-17,32892.7,33944.3,1051.5,False,OK
2022-08-18,34052.3,32395.7,1656.7,False,OK
2022-08-19,36361.1,32553.7,3807.5,True,RETRAINED
2022-08-20,36487.7,33896.3,2591.4,False,OK
2022-08-21,34076.8,36228.3,2151.5,False,OK
2022-08-22,36890.9,38256.1,1365.2,False,OK
2022-08-23,37240.2,36004.0,1236.2,False,OK
2022-08-24,37576.1,36646.8,929.3,False,OK
2022-08-25,38238.5,36007.2,2231.4,False,OK
2022-08-26,39746.0,36087.0,3659.0,True,RETRAINED
2022-08-27,37624.4,36478.5,1145.9,False,OK
2022-08-28,37013.4,36923.8,89.6,False,OK
2022-08-29,41043.5,39454.2,1589.3,False,OK
2022-08-30,41386.4,40182.7,1203.7,False,OK
2022-08-31,36717.5,40370.3,3652.9,True,RETRAINED
2022-09-01,35186.7,36142.4,955.8,False,OK
2022-09-02,33840.2,36053.3,2213.1,False,OK
2022-09-03,33316.2,34864.6,1548.4,False,OK
2022-09-04,34863.5,36070.1,1206.6,False,OK
2022-09-05,35622.5,39421.4,3798.8,True,RETRAINED
2022-09-06,35681.3,35999.0,317.7,False,OK
2022-09-07,32919.5,36437.0,3517.5,True,RETRAINED
2022-09-08,32176.7,31816.1,360.6,False,OK
2022-09-09,31744.1,31702.6,41.5,False,OK
2022-09-10,30385.7,30481.9,96.1,False,OK
2022-09-11,31231.0,31197.8,33.3,False,OK
2022-09-12,35843.2,36036.9,193.7,False,OK
2022-09-13,34993.8,35092.3,98.5,False,OK
2022-09-14,31229.5,34248.1,3018.6,True,RETRAINED
2022-09-15,30573.3,30619.4,46.0,False,OK
2022-09-16,28943.8,30647.1,1703.3,False,OK
2022-09-17,28605.0,28323.9,281.1,False,OK
2022-09-18,30303.5,29439.7,863.7,False,OK
2022-09-19,34101.1,33090.4,1010.7,False,OK
2022-09-20,33458.0,33759.4,301.4,False,OK
2022-09-21,32857.3,34470.5,1613.2,False,OK
2022-09-22,31646.1,32204.9,558.8,False,OK
2022-09-23,25629.8,30520.3,4890.5,True,RETRAINED
2022-09-24,24077.5,26674.6,2597.1,False,OK
2022-09-25,25473.7,27744.0,2270.3,False,OK
2022-09-26,27904.6,29730.2,1825.5,False,OK
2022-09-27,26965.3,29103.0,2137.7,False,OK
2022-09-28,26327.9,28347.2,2019.3,False,OK
2022-09-29,26343.8,27698.3,1354.5,False,OK
2022-09-30,26414.6,26658.9,244.3,False,OK
2022-10-01,25446.7,25925.3,478.6,False,OK
2022-10-02,25073.8,25679.3,605.5,False,OK
2022-10-03,27538.0,26402.7,1135.3,False,OK
2022-10-04,28358.9,27799.6,559.3,False,OK
2022-10-05,27624.0,28021.3,397.3,False,OK
2022-10-06,27069.9,27322.4,252.5,False,OK
2022-10-07,27044.4,26523.2,521.2,False,OK
2022-10-08,24219.2,25958.4,1739.2,False,OK
2022-10-09,24714.7,26320.6,1605.9,False,OK
2022-10-10,26684.2,27954.7,1270.4,False,OK
2022-10-11,26883.2,28288.6,1405.4,False,OK
2022-10-12,26946.0,27470.0,524.1,False,OK
2022-10-13,27774.0,26640.7,1133.3,False,OK
2022-10-14,26277.3,25991.1,286.3,False,OK
2022-10-15,24757.8,25446.7,688.9,False,OK
2022-10-16,24562.7,25477.9,915.1,False,OK
2022-10-17,26787.8,26616.2,171.6,False,OK
2022-10-18,26914.8,27244.8,330.1,False,OK
2022-10-19,28562.8,28447.6,115.2,False,OK
2022-10-20,28398.2,28012.5,385.8,False,OK
2022-10-21,27683.1,26873.7,809.3,False,OK
2022-10-22,25601.1,25930.3,329.2,False,OK
2022-10-23,25644.6,25562.4,82.2,False,OK
2022-10-24,27395.3,26502.4,892.9,False,OK
2022-10-25,27690.1,27176.8,513.3,False,OK
2022-10-26,27611.0,27180.1,430.9,False,OK
2022-10-27,26653.9,26866.2,212.3,False,OK
2022-10-28,27435.4,26513.4,922.0,False,OK
2022-10-29,25714.8,26450.7,735.9,False,OK
2022-10-30,25874.3,26689.9,815.6,False,OK
2022-10-31,27169.8,28497.1,1327.3,False,OK
2022-11-01,27382.6,28569.2,1186.7,False,OK
2022-11-02,26894.6,27890.1,995.5,False,OK
2022-11-03,27000.6,27335.3,334.7,False,OK
2022-11-04,27057.4,26738.3,319.1,False,OK
2022-11-05,26144.0,26186.5,42.5,False,OK
2022-11-06,27657.9,26669.1,988.8,False,OK
2022-11-07,28393.2,29088.5,695.3,False,OK
2022-11-08,26529.4,28952.8,2423.3,False,OK
2022-11-09,27854.9,28527.5,672.7,False,OK
2022-11-10,27654.1,28168.7,514.6,False,OK
2022-11-11,27993.3,26584.1,1409.1,False,OK
2022-11-12,25895.2,25826.8,68.4,False,OK
2022-11-13,25808.9,25761.8,47.1,False,OK
2022-11-14,30205.2,27826.4,2378.8,False,OK
2022-11-15,32345.6,30374.3,1971.3,False,OK
2022-11-16,30431.4,30575.9,144.5,False,OK
2022-11-17,31909.6,29709.9,2199.7,False,OK
2022-11-18,32677.0,30340.3,2336.7,False,OK
2022-11-19,30910.5,29994.1,916.3,False,OK
2022-11-20,31951.0,30798.8,1152.2,False,OK
2022-11-21,34365.5,33807.9,557.6,False,OK
2022-11-22,32082.4,32738.2,655.9,False,OK
2022-11-23,30898.2,30650.9,247.4,False,OK
2022-11-24,28490.1,29271.3,781.3,False,OK
2022-11-25,27860.0,28306.3,446.3,False,OK
2022-11-26,27583.7,27069.8,513.8,False,OK
2022-11-27,28159.7,28343.6,183.8,False,OK
2022-11-28,28835.4,29963.7,1128.3,False,OK
2022-11-29,31059.9,30907.1,152.8,False,OK
2022-11-30,30974.6,31016.7,42.1,False,OK
2022-12-01,32605.4,29506.0,3099.4,True,RETRAINED
2022-12-02,33115.3,31396.0,1719.3,False,OK
2022-12-03,28603.3,30097.4,1494.0,False,OK
2022-12-04,29903.2,27837.5,2065.7,False,OK
2022-12-05,33893.4,32054.2,1839.2,False,OK
2022-12-06,31938.8,32727.4,788.7,False,OK
2022-12-07,29631.4,30835.8,1204.5,False,OK
2022-12-08,29524.3,28658.3,866.0,False,OK
2022-12-09,31121.9,28640.3,2481.6,False,OK
2022-12-10,31387.6,30584.1,803.5,False,OK
2022-12-11,30492.3,31512.7,1020.4,False,OK
2022-12-12,33932.6,31513.4,2419.2,False,OK
2022-12-13,34782.6,33262.6,1519.9,False,OK
2022-12-14,36149.8,33516.2,2633.6,False,OK
2022-12-15,35429.6,32999.5,2430.1,False,OK
2022-12-16,32718.5,30809.4,1909.2,False,OK
2022-12-17,31927.7,30482.1,1445.6,False,OK
2022-12-18,32780.9,31791.5,989.4,False,OK
2022-12-19,36442.8,33294.3,3148.5,True,RETRAINED
2022-12-20,36457.3,31837.4,4619.9,True,RETRAINED
2022-12-21,36147.1,33278.4,2868.7,False,OK
2022-12-22,34765.6,32766.0,1999.5,False,OK
2022-12-23,36275.3,30667.5,5607.9,True,RETRAINED
2022-12-24,44058.4,31032.2,13026.2,True,RETRAINED
2022-12-25,39329.3,33951.0,5378.3,True,RETRAINED
2022-12-26,38800.5,35227.7,3572.7,True,RETRAINED
2022-12-27,36754.4,35016.2,1738.2,False,OK
2022-12-28,35448.1,33550.9,1897.2,False,OK
2022-12-29,33232.8,32132.7,1100.2,False,OK
2022-12-30,30558.3,30461.6,96.7,False,OK
2022-12-31,28105.6,28691.3,585.7,False,OK
2023-01-01,26140.3,28492.1,2351.8,False,OK
2023-01-02,28091.5,31921.3,3829.8,True,RETRAINED
2023-01-03,28922.3,32689.8,3767.6,True,RETRAINED
2023-01-04,28262.3,30715.0,2452.7,False,OK
2023-01-05,28164.8,30129.4,1964.6,False,OK
2023-01-06,30186.7,29763.9,422.8,False,OK
2023-01-07,30495.4,30314.7,180.7,False,OK
2023-01-08,32076.5,31314.2,762.3,False,OK
2023-01-09,32326.2,33282.9,956.7,False,OK
2023-01-10,34425.6,32059.9,2365.8,False,OK
2023-01-11,34369.2,31924.0,2445.1,False,OK
2023-01-12,31578.3,31350.6,227.8,False,OK
2023-01-13,30129.4,28937.8,1191.6,False,OK
2023-01-14,33905.3,28557.2,5348.1,True,RETRAINED
2023-01-15,33338.8,33210.9,127.9,False,OK
2023-01-16,33394.2,33331.1,63.1,False,OK
2023-01-17,32933.6,33403.3,469.7,False,OK
2023-01-18,30400.8,32827.3,2426.5,False,OK
2023-01-19,31599.8,32120.8,521.0,False,OK
2023-01-20,30752.5,32318.3,1565.8,False,OK
2023-01-21,31550.0,32228.2,678.2,False,OK
2023-01-22,32472.7,33926.6,1453.9,False,OK
2023-01-23,33297.0,34676.7,1379.7,False,OK
2023-01-24,33286.7,34303.6,1016.9,False,OK
2023-01-25,34634.6,34391.5,243.1,False,OK
2023-01-26,32028.5,33633.4,1604.9,False,OK
2023-01-27,33651.7,33217.9,433.8,False,OK
2023-01-28,30854.9,33758.6,2903.7,False,OK
2023-01-29,30385.1,33525.5,3140.4,True,RETRAINED
2023-01-30,30343.2,33548.8,3205.6,True,RETRAINED
2023-01-31,32590.0,31244.4,1345.6,False,OK
2023-02-01,34687.4,32083.3,2604.1,False,OK
2023-02-02,35450.1,33337.3,2112.9,False,OK
2023-02-03,36866.4,32810.3,4056.1,True,RETRAINED
2023-02-04,39089.6,34972.2,4117.4,True,RETRAINED
2023-02-05,32821.0,35252.5,2431.5,False,OK
2023-02-06,31824.4,31050.7,773.7,False,OK
2023-02-07,33367.2,32032.9,1334.3,False,OK
2023-02-08,29789.9,33789.5,3999.7,True,RETRAINED
2023-02-09,29922.0,31683.4,1761.4,False,OK
2023-02-10,27485.0,31069.7,3584.7,True,RETRAINED
2023-02-11,28300.9,28964.5,663.6,False,OK
2023-02-12,31120.1,30566.9,553.1,False,OK
2023-02-13,30619.8,31988.0,1368.1,False,OK
2023-02-14,29700.5,31135.1,1434.6,False,OK
2023-02-15,28577.3,30304.9,1727.6,False,OK
2023-02-16,28077.1,28414.0,336.9,False,OK
2023-02-17,29121.3,28088.1,1033.2,False,OK
2023-02-18,30837.0,27740.6,3096.4,True,RETRAINED
2023-02-19,28965.6,29779.9,814.3,False,OK
2023-02-20,28640.1,28208.3,431.8,False,OK
2023-02-21,28773.3,28042.2,731.1,False,OK
2023-02-22,30475.3,27969.8,2505.5,False,OK
2023-02-23,29105.9,28016.2,1089.6,False,OK
2023-02-24,28084.2,26751.7,1332.6,False,OK
2023-02-25,31656.0,26575.1,5080.8,True,RETRAINED
2023-02-26,29681.8,30164.5,482.7,False,OK
2023-02-27,30948.8,28290.5,2658.2,False,OK
2023-02-28,30539.9,30409.5,130.4,False,OK
2023-03-01,30280.8,28390.6,1890.3,False,OK
2023-03-02,29126.8,29394.3,267.5,False,OK
2023-03-03,30784.7,27148.0,3636.7,True,RETRAINED
2023-03-04,27589.7,28178.5,588.8,False,OK
2023-03-05,27395.8,27357.6,38.2,False,OK
2023-03-06,28807.5,28367.3,440.2,False,OK
2023-03-07,29621.1,28996.2,624.9,False,OK
2023-03-08,31086.2,29266.5,1819.7,False,OK
2023-03-09,30161.3,29548.1,613.3,False,OK
2023-03-10,31596.3,29142.2,2454.1,False,OK
2023-03-11,30022.7,29156.4,866.3,False,OK
2023-03-12,30784.2,29101.1,1683.1,False,OK
2023-03-13,31951.1,30036.3,1914.8,False,OK
2023-03-14,33667.1,29931.5,3735.6,True,RETRAINED
2023-03-15,33211.4,32870.1,341.3,False,OK
2023-03-16,30717.6,31890.1,1172.5,False,OK
2023-03-17,28464.9,29519.9,1055.1,False,OK
2023-03-18,26512.8,27954.7,1441.9,False,OK
2023-03-19,29679.0,29614.9,64.1,False,OK
2023-03-20,31664.6,31806.6,142.0,False,OK
2023-03-21,30089.9,31818.3,1728.4,False,OK
2023-03-22,28279.2,30666.7,2387.5,False,OK
2023-03-23,27928.4,28848.4,920.0,False,OK
2023-03-24,27289.1,27912.3,623.2,False,OK
2023-03-25,27346.1,28807.5,1461.3,False,OK
2023-03-26,24871.4,28730.8,3859.4,True,RETRAINED
2023-03-27,27542.3,27096.7,445.6,False,OK
2023-03-28,28023.2,27932.3,90.9,False,OK
2023-03-29,27856.3,28205.7,349.4,False,OK
2023-03-30,28610.4,27899.2,711.2,False,OK
2023-03-31,28871.6,28276.0,595.6,False,OK
2023-04-01,25392.7,26409.0,1016.3,False,OK
2023-04-02,24812.1,25676.5,864.4,False,OK
2023-04-03,27536.5,27773.3,236.9,False,OK
2023-04-04,27216.3,27333.3,117.0,False,OK
2023-04-05,28530.7,26794.7,1736.0,False,OK
2023-04-06,29161.7,29780.2,618.5,False,OK
2023-04-07,26110.6,29882.7,3772.1,True,RETRAINED
2023-04-08,26055.4,24172.7,1882.7,False,OK
2023-04-09,25155.0,24836.2,318.8,False,OK
2023-04-10,27035.8,25904.7,1131.1,False,OK
2023-04-11,27136.4,27037.3,99.2,False,OK
2023-04-12,27589.1,25962.0,1627.2,False,OK
2023-04-13,29337.3,25820.4,3516.9,True,RETRAINED
2023-04-14,29353.1,27868.9,1484.1,False,OK
2023-04-15,27582.9,27057.6,525.3,False,OK
2023-04-16,26690.9,27088.9,398.0,False,OK
2023-04-17,26365.8,27861.9,1496.1,False,OK
2023-04-18,25917.2,26606.9,689.7,False,OK
2023-04-19,26311.6,26490.9,179.3,False,OK
2023-04-20,27417.3,26510.9,906.4,False,OK
2023-04-21,28065.8,26998.7,1067.1,False,OK
2023-04-22,25201.3,28496.0,3294.7,True,RETRAINED
2023-04-23,23789.9,26274.8,2484.8,False,OK
2023-04-24,25624.5,26155.5,531.1,False,OK
2023-04-25,26375.7,26971.3,595.5,False,OK
2023-04-26,26627.8,27125.7,497.9,False,OK
2023-04-27,26723.4,26893.2,169.9,False,OK
2023-04-28,27175.7,26585.0,590.7,False,OK
2023-04-29,25628.6,26395.8,767.2,False,OK
2023-04-30,25678.0,25962.2,284.3,False,OK
2023-05-01,26290.3,26438.1,147.8,False,OK
2023-05-02,27148.9,27149.0,0.1,False,OK
2023-05-03,27427.2,27527.2,100.0,False,OK
2023-05-04,27386.8,27707.8,321.0,False,OK
2023-05-05,26242.7,27182.3,939.6,False,OK
2023-05-06,24387.2,26491.7,2104.5,False,OK
2023-05-07,24837.6,26180.4,1342.8,False,OK
2023-05-08,28730.7,26810.0,1920.7,False,OK
2023-05-09,27222.3,29542.8,2320.5,False,OK
2023-05-10,26458.1,27719.2,1261.1,False,OK
2023-05-11,27935.0,27054.9,880.1,False,OK
2023-05-12,30517.8,26796.8,3720.9,True,RETRAINED
2023-05-13,28256.1,27359.6,896.5,False,OK
2023-05-14,25522.1,26576.9,1054.8,False,OK
2023-05-15,26773.8,26648.6,125.2,False,OK
2023-05-16,28599.0,26704.4,1894.6,False,OK
2023-05-17,27484.6,27794.2,309.6,False,OK
2023-05-18,25965.2,26929.1,963.9,False,OK
2023-05-19,26562.1,26262.6,299.5,False,OK
2023-05-20,26414.9,25997.5,417.5,False,OK
2023-05-21,25622.7,26557.0,934.3,False,OK
2023-05-22,28138.0,26801.3,1336.7,False,OK
2023-05-23,27564.6,27430.3,134.3,False,OK
2023-05-24,27937.5,27176.1,761.3,False,OK
2023-05-25,26674.9,26988.1,313.1,False,OK
2023-05-26,26335.5,25925.0,410.5,False,OK
2023-05-27,25033.5,25656.0,622.5,False,OK
2023-05-28,25058.5,25711.8,653.3,False,OK
2023-05-29,26973.9,26316.9,657.0,False,OK
2023-05-30,27627.8,27495.9,131.9,False,OK
2023-05-31,28060.7,27253.9,806.8,False,OK
2023-06-01,30532.7,26701.5,3831.1,True,RETRAINED
2023-06-02,33662.4,28108.9,5553.4,True,RETRAINED
2023-06-03,29745.1,33271.4,3526.4,True,RETRAINED
2023-06-04,25609.2,28446.0,2836.8,False,OK
2023-06-05,28093.0,26514.0,1579.0,False,OK
2023-06-06,29007.1,27860.6,1146.5,False,OK
2023-06-07,28746.9,28829.7,82.8,False,OK
2023-06-08,27975.9,28442.6,466.7,False,OK
2023-06-09,27828.4,27291.5,536.9,False,OK
2023-06-10,27772.6,26806.8,965.7,False,OK
2023-06-11,30621.3,28360.7,2260.5,False,OK
2023-06-12,33088.7,32004.3,1084.4,False,OK
2023-06-13,30711.2,30284.1,427.1,False,OK
2023-06-14,30051.8,28360.4,1691.4,False,OK
2023-06-15,30630.9,28448.9,2182.0,False,OK
2023-06-16,30112.6,28823.4,1289.2,False,OK
2023-06-17,28117.8,29491.0,1373.1,False,OK
2023-06-18,28810.8,28708.7,102.1,False,OK
2023-06-19,32986.3,30329.4,2657.0,False,OK
2023-06-20,32454.0,33651.5,1197.5,False,OK
2023-06-21,29223.0,31434.3,2211.3,False,OK
2023-06-22,28556.9,28044.3,512.6,False,OK
2023-06-23,30468.6,28096.7,2371.9,False,OK
2023-06-24,32037.7,31316.5,721.2,False,OK
2023-06-25,33747.6,34398.6,651.0,False,OK
2023-06-26,36678.4,36315.9,362.6,False,OK
2023-06-27,34125.9,37476.8,3350.9,True,RETRAINED
2023-06-28,33780.4,34567.3,786.9,False,OK
2023-06-29,34122.0,33154.8,967.2,False,OK
2023-06-30,35085.4,33111.1,1974.3,False,OK
2023-07-01,33667.4,34542.7,875.2,False,OK
2023-07-02,36678.9,34104.0,2575.0,False,OK
2023-07-03,39874.8,39099.1,775.7,False,OK
2023-07-04,37847.7,40616.3,2768.7,False,OK
2023-07-05,41251.8,40649.4,602.4,False,OK
2023-07-06,42060.4,41247.2,813.2,False,OK
2023-07-07,41037.6,39298.8,1738.7,False,OK
2023-07-08,38424.6,36505.8,1918.8,False,OK
2023-07-09,35437.2,35936.4,499.2,False,OK
2023-07-10,36812.7,37556.8,744.1,False,OK
2023-07-11,38135.2,38796.7,661.5,False,OK
2023-07-12,40244.2,39691.5,552.7,False,OK
2023-07-13,42720.2,40194.2,2526.0,False,OK
2023-07-14,41563.1,40745.1,818.0,False,OK
2023-07-15,39510.0,38705.7,804.3,False,OK
2023-07-16,37167.3,37729.3,562.0,False,OK
2023-07-17,40301.5,41115.3,813.8,False,OK
2023-07-18,40506.7,42151.9,1645.2,False,OK
2023-07-19,38328.4,41889.6,3561.2,True,RETRAINED
2023-07-20,39671.1,39654.8,16.2,False,OK
2023-07-21,38662.3,39324.6,662.2,False,OK
2023-07-22,34274.3,36897.2,2622.9,False,OK
2023-07-23,35189.1,33788.4,1400.7,False,OK
2023-07-24,38172.2,36386.9,1785.3,False,OK
2023-07-25,38713.3,37484.2,1229.0,False,OK
2023-07-26,39539.2,37625.7,1913.5,False,OK
2023-07-27,44273.1,39491.6,4781.5,True,RETRAINED
2023-07-28,45485.1,42947.9,2537.2,False,OK
2023-07-29,41447.4,43052.6,1605.2,False,OK
2023-07-30,34316.8,42015.5,7698.7,True,RETRAINED
2023-07-31,35413.4,35459.0,45.6,False,OK
2023-08-01,33953.0,36289.9,2336.9,False,OK
2023-08-02,33163.3,33429.0,265.7,False,OK
2023-08-03,32786.4,33153.7,367.3,False,OK
2023-08-04,33228.5,32043.1,1185.4,False,OK
2023-08-05,34767.6,32711.8,2055.9,False,OK
2023-08-06,35570.4,34904.5,665.9,False,OK
2023-08-07,38322.0,37580.6,741.4,False,OK
2023-08-08,35929.3,38688.1,2758.7,False,OK
2023-08-09,36613.9,36013.0,600.9,False,OK
2023-08-10,35468.6,35603.9,135.4,False,OK
2023-08-11,36204.0,33994.6,2209.3,False,OK
2023-08-12,36771.9,35071.0,1700.9,False,OK
2023-08-13,38735.5,35793.1,2942.4,False,OK
2023-08-14,39822.9,38564.7,1258.2,False,OK
2023-08-15,41244.9,38127.5,3117.4,True,RETRAINED
2023-08-16,38743.0,41237.6,2494.5,False,OK
2023-08-17,39409.7,36275.9,3133.8,True,RETRAINED
2023-08-18,37223.1,38135.4,912.2,False,OK
2023-08-19,30839.3,34787.5,3948.3,True,RETRAINED
2023-08-20,33380.9,29032.7,4348.2,True,RETRAINED
2023-08-21,39458.9,35368.0,4090.9,True,RETRAINED
2023-08-22,36360.9,37879.6,1518.7,False,OK
2023-08-23,33054.9,35663.6,2608.7,False,OK
2023-08-24,33539.4,31975.6,1563.8,False,OK
2023-08-25,37737.1,35217.3,2519.7,False,OK
2023-08-26,38153.0,37358.6,794.4,False,OK
2023-08-27,35710.4,36973.2,1262.8,False,OK
2023-08-28,35463.6,35720.6,257.0,False,OK
2023-08-29,36073.1,35108.4,964.7,False,OK
2023-08-30,37335.0,36790.3,544.6,False,OK
2023-08-31,31983.5,37148.9,5165.4,True,RETRAINED
2023-09-01,30279.0,29412.0,867.0,False,OK
2023-09-02,29779.5,27440.0,2339.5,False,OK
2023-09-03,34730.5,30104.2,4626.3,True,RETRAINED
2023-09-04,39159.8,36388.1,2771.7,False,OK
2023-09-05,43193.4,37078.0,6115.5,True,RETRAINED
2023-09-06,44302.4,39193.0,5109.4,True,RETRAINED
2023-09-07,43838.2,37730.2,6108.0,True,RETRAINED
2023-09-08,40535.1,36840.1,3695.0,True,RETRAINED
2023-09-09,35169.0,36205.2,1036.2,False,OK
2023-09-10,33019.9,35415.9,2396.0,False,OK
2023-09-11,36494.3,33789.2,2705.1,False,OK
2023-09-12,36971.8,35714.6,1257.1,False,OK
2023-09-13,35741.9,36545.5,803.6,False,OK
2023-09-14,32503.8,35633.5,3129.7,True,RETRAINED
2023-09-15,28679.2,29831.9,1152.6,False,OK
2023-09-16,27083.2,27451.2,367.9,False,OK
2023-09-17,27412.8,28802.7,1389.9,False,OK
2023-09-18,29812.8,30055.8,243.0,False,OK
2023-09-19,28608.1,31045.3,2437.2,False,OK
2023-09-20,28971.0,29990.2,1019.2,False,OK
2023-09-21,28904.9,28856.2,48.7,False,OK
2023-09-22,27839.8,28312.3,472.5,False,OK
2023-09-23,26263.3,26899.8,636.5,False,OK
2023-09-24,26387.4,26561.4,174.1,False,OK
2023-09-25,28304.9,27817.7,487.2,False,OK
2023-09-26,27757.6,28143.2,385.6,False,OK
2023-09-27,27036.2,28029.9,993.7,False,OK
2023-09-28,27446.0,27475.8,29.9,False,OK
2023-09-29,27760.4,26777.8,982.6,False,OK
2023-09-30,26382.3,26242.3,140.0,False,OK
2023-10-01,26798.1,26640.5,157.6,False,OK
2023-10-02,29921.8,28038.0,1883.8,False,OK
2023-10-03,30698.5,29124.6,1573.9,False,OK
2023-10-04,31212.6,29209.8,2002.8,False,OK
2023-10-05,30256.6,28034.7,2221.9,False,OK
2023-10-06,31127.6,26772.4,4355.3,True,RETRAINED
2023-10-07,26812.9,27604.1,791.2,False,OK
2023-10-08,24182.9,26775.9,2593.0,False,OK
2023-10-09,26444.6,29316.4,2871.8,False,OK
2023-10-10,26912.6,29662.3,2749.7,False,OK
2023-10-11,26931.5,28406.9,1475.4,False,OK
2023-10-12,27052.3,27666.2,613.9,False,OK
2023-10-13,26448.3,26825.3,377.0,False,OK
2023-10-14,25981.5,26109.1,127.6,False,OK
2023-10-15,24875.6,26102.4,1226.7,False,OK
2023-10-16,27186.6,27620.5,433.9,False,OK
2023-10-17,27292.4,28370.0,1077.5,False,OK
2023-10-18,27167.1,27544.1,376.9,False,OK
2023-10-19,27245.0,27345.6,100.6,False,OK
2023-10-20,27096.1,26557.1,539.0,False,OK
2023-10-21,25088.2,25762.1,673.9,False,OK
2023-10-22,24810.2,25828.9,1018.8,False,OK
2023-10-23,27146.5,27250.6,104.0,False,OK
2023-10-24,27774.7,28405.1,630.3,False,OK
2023-10-25,27481.9,27635.0,153.2,False,OK
2023-10-26,27709.6,26739.8,969.9,False,OK
2023-10-27,28015.2,25968.7,2046.5,False,OK
2023-10-28,27454.5,25678.6,1775.9,False,OK
2023-10-29,26755.8,26082.9,672.9,False,OK
2023-10-30,28091.8,26421.5,1670.3,False,OK
2023-10-31,27689.0,26731.6,957.4,False,OK
2023-11-01,29591.6,28348.2,1243.4,False,OK
2023-11-02,30881.5,29323.1,1558.4,False,OK
2023-11-03,30104.0,28837.2,1266.8,False,OK
2023-11-04,27375.4,27691.6,316.2,False,OK
2023-11-05,27008.8,26988.9,19.9,False,OK
2023-11-06,27615.8,27657.2,41.4,False,OK
2023-11-07,27882.2,28300.4,418.2,False,OK
2023-11-08,27499.0,27244.1,254.9,False,OK
2023-11-09,28200.1,27239.4,960.7,False,OK
2023-11-10,28648.6,26181.1,2467.5,False,OK
2023-11-11,27919.6,26684.0,1235.6,False,OK
2023-11-12,28332.6,27425.4,907.2,False,OK
2023-11-13,31017.9,30231.6,786.3,False,OK
2023-11-14,30348.5,30870.9,522.4,False,OK
2023-11-15,30681.6,29561.2,1120.3,False,OK
2023-11-16,29236.0,28828.4,407.6,False,OK
2023-11-17,28324.2,27835.1,489.1,False,OK
2023-11-18,26256.5,26660.2,403.7,False,OK
2023-11-19,28000.4,27326.9,673.5,False,OK
2023-11-20,30963.4,29895.3,1068.1,False,OK
2023-11-21,31973.7,30954.4,1019.3,False,OK
2023-11-22,29194.8,29185.6,9.2,False,OK
2023-11-23,27428.7,28424.9,996.2,False,OK
2023-11-24,28909.9,28983.7,73.9,False,OK
2023-11-25,30547.0,28713.9,1833.1,False,OK
2023-11-26,30830.2,31210.6,380.3,False,OK
2023-11-27,31396.0,31810.4,414.4,False,OK
2023-11-28,35287.4,32669.5,2618.0,False,OK
2023-11-29,36767.2,33623.5,3143.7,True,RETRAINED
2023-11-30,33733.8,33939.5,205.7,False,OK
2023-12-01,32774.5,30583.0,2191.5,False,OK
2023-12-02,28267.9,30215.0,1947.2,False,OK
2023-12-03,27927.2,28290.7,363.4,False,OK
2023-12-04,30139.9,29798.9,341.0,False,OK
2023-12-05,32460.8,32672.6,211.8,False,OK
2023-12-06,33812.6,32211.9,1600.8,False,OK
2023-12-07,35237.3,32383.0,2854.3,False,OK
2023-12-08,32480.0,33203.5,723.4,False,OK
2023-12-09,29697.1,30920.9,1223.8,False,OK
2023-12-10,28327.2,31171.5,2844.3,False,OK
2023-12-11,32921.0,30273.4,2647.6,False,OK
2023-12-12,34799.0,35313.9,514.9,False,OK
2023-12-13,34252.3,34443.7,191.4,False,OK
2023-12-14,35068.0,33994.0,1074.0,False,OK
2023-12-15,33611.2,34245.0,633.8,False,OK
2023-12-16,30808.9,31379.5,570.6,False,OK
2023-12-17,29824.3,31303.1,1478.8,False,OK
2023-12-18,30529.1,31604.6,1075.4,False,OK
